"lake_id","survey_date","Bedrock_littoral_amount_legacy","Boulder_littoral_amount_legacy","Cobble_littoral_amount_legacy","Gravel_littoral_amount_legacy","Sand_littoral_amount_legacy","Silt_littoral_amount_legacy","Woody Debris_littoral_amount_legacy","Aquatic Veg_littoral_amount_legacy","Boulder_shoreline_amount_legacy","Cobble_shoreline_amount_legacy","Grass/Sedge/Forb_shoreline_amount_legacy","Silt/Sand/Gravel_shoreline_amount_legacy","Woody Plants/ Debris_shoreline_amount_legacy","lake_area_nbr_legacy","lake_perimeter_nbr_legacy","lake_type_code_legacy","lake_drainage_name_legacy","lake_elevation_nbr_legacy","lake_quad_name_legacy","lake_county_name_legacy","lake_juris_name_legacy","lake_wilderness_name_legacy","site_code_nbr_legacy","air_temp_legacy","air_temp_time_legacy","water_temp_legacy","water_temp_time_legacy","wind_legacy","sun_legacy","lake_max_depth_legacy","actual_fish_presence_legacy","FID_legacy","Shape_legacy","AREA_legacy","Jurisdicti_legacy","PERIM_legacy","X_CENTER_legacy","Y_CENTER_legacy","HA_legacy","Shape_Leng_legacy","Shape_Area_legacy","Lat_legacy","Lon_legacy","N0_legacy","H_legacy","N1_legacy","N2_legacy","J_legacy","E10_legacy","E20_legacy","Com.Size_legacy","betas.LCBD_legacy","Sum.Biomass_legacy","Biomass_legacy","Bedrock_littoral_amount_new","Boulder_littoral_amount_new","Cobble_littoral_amount_new","Gravel_littoral_amount_new","Sand_littoral_amount_new","Silt_littoral_amount_new","Woody Debris_littoral_amount_new","Aquatic Veg_littoral_amount_new","Boulder_shoreline_amount_new","Cobble_shoreline_amount_new","Grass/Sedge/Forb_shoreline_amount_new","Silt/Sand/Gravel_shoreline_amount_new","Woody Plants/ Debris_shoreline_amount_new","lake_area_nbr_new","lake_perimeter_nbr_new","lake_type_code_new","lake_drainage_name_new","lake_elevation_nbr_new","lake_quad_name_new","lake_county_name_new","lake_juris_name_new","lake_wilderness_name_new","site_code_nbr_new","air_temp_new","air_temp_time_new","water_temp_new","water_temp_time_new","wind_new","sun_new","lake_max_depth_new","actual_fish_presence_new","FID_new","Shape_new","AREA_new","Jurisdicti_new","PERIM_new","X_CENTER_new","Y_CENTER_new","HA_new","Shape_Leng_new","Shape_Area_new","Lat_new","Lon_new","N0_new","H_new","N1_new","N2_new","J_new","E10_new","E20_new","Com.Size_new","betas.LCBD_new","Sum.Biomass_new","Biomass_new"
10062,"8/9/1997",1,26,1,7,3,7,NA,NA,NA,NA,NA,NA,NA,110262,1824,"1","SN_JQN_SF_EVOLUTION_CK",3298,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,NA,16,NA,NA,NA,15,"Yes",5215,"Polygon",110261.9265,"SEKI",1824.052951,347625.1519,4112554.718,11.0261,1824.052951,110261.4614,37.14697317,-118.7157755,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,11935.354085156,9.38734398731486,1,26,1,7,3,7,NA,NA,NA,NA,NA,NA,NA,110262,1824,"1","SN_JQN_SF_EVOLUTION_CK",3298,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,NA,16,NA,NA,NA,15,"Yes",5215,"Polygon",110261.9265,"SEKI",1824.052951,347625.1519,4112554.718,11.0261,1824.052951,110261.4614,37.14697317,-118.7157755,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,11935.354085156,9.38734398731486
10063,"8/10/1997",NA,12,13,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,7421,374,"1","SN_JQN_SF_EVOLUTION_CK",3365,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",20,NA,15,NA,NA,NA,7,"No",5230,"Polygon",7421.421207,"SEKI",373.515215,348399.3543,4112436.534,0.742139,373.515215,7421.388045,37.14603417,-118.7070374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,7421,374,"1","SN_JQN_SF_EVOLUTION_CK",3365,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",20,NA,15,NA,NA,NA,7,"No",5230,"Polygon",7421.421207,"SEKI",373.515215,348399.3543,4112436.534,0.742139,373.515215,7421.388045,37.14603417,-118.7070374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10064,"8/9/1997",1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,60681,1144,"1","SN_JQN_SF_EVOLUTION_CK",3322,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,NA,15,NA,NA,NA,15,"Yes",5238,"Polygon",60681.19417,"SEKI",1144.415706,347336.9911,4112208.614,6.0681,1144.415706,60680.95525,37.14380771,-118.7189484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,60681,1144,"1","SN_JQN_SF_EVOLUTION_CK",3322,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,NA,15,NA,NA,NA,15,"Yes",5238,"Polygon",60681.19417,"SEKI",1144.415706,347336.9911,4112208.614,6.0681,1144.415706,60680.95525,37.14380771,-118.7189484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10065,"8/10/1997",11,40,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,38850,1065,"1","SN_JQN_SF_EVOLUTION_CK",3432,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,16,"No",5253,"Polygon",38850.12124,"SEKI",1064.784511,346817.1077,4111820.951,3.885,1064.784511,38849.97197,37.1402298,-118.7247204,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2701.405829994,7.90189770339061,11,40,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,38850,1065,"1","SN_JQN_SF_EVOLUTION_CK",3432,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,16,"No",5253,"Polygon",38850.12124,"SEKI",1064.784511,346817.1077,4111820.951,3.885,1064.784511,38849.97197,37.1402298,-118.7247204,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2701.405829994,7.90189770339061
10066,"8/10/1997",16,19,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,7921,436,"1","SN_JQN_SF_EVOLUTION_CK",3408,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",19,NA,11,NA,NA,NA,4,"No",5254,"Polygon",7921.260192,"SEKI",436.030102,347960.4763,4111766.856,0.792123,436.030102,7921.22847,37.13992898,-118.7118412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,19,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,7921,436,"1","SN_JQN_SF_EVOLUTION_CK",3408,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",19,NA,11,NA,NA,NA,4,"No",5254,"Polygon",7921.260192,"SEKI",436.030102,347960.4763,4111766.856,0.792123,436.030102,7921.22847,37.13992898,-118.7118412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10067,"8/10/1997",3,35,1,7,NA,4,NA,NA,NA,NA,NA,NA,NA,31885,728,"1","SN_JQN_SF_EVOLUTION_CK",3426,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",18,NA,12,NA,NA,NA,16,"No",5260,"Polygon",31885.35217,"SEKI",728.228151,347700.5876,4111577.024,3.18852,728.228151,31885.2134,37.13817628,-118.7147275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,1,7,NA,4,NA,NA,NA,NA,NA,NA,NA,31885,728,"1","SN_JQN_SF_EVOLUTION_CK",3426,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",18,NA,12,NA,NA,NA,16,"No",5260,"Polygon",31885.35217,"SEKI",728.228151,347700.5876,4111577.024,3.18852,728.228151,31885.2134,37.13817628,-118.7147275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10069,"7/29/1997",NA,33,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA,115463,2136,"1","SN_JQN_SF_EVOLUTION_CK",3442,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,12,"Yes",5277,"Polygon",115462.6195,"SEKI",2136.35175,349482.3581,4111084.84,11.5462,2136.35175,115462.089,37.13403003,-118.6945758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA,115463,2136,"1","SN_JQN_SF_EVOLUTION_CK",3442,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",NA,NA,NA,NA,NA,NA,12,"Yes",5277,"Polygon",115462.6195,"SEKI",2136.35175,349482.3581,4111084.84,11.5462,2136.35175,115462.089,37.13403003,-118.6945758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10070,"7/26/1997",3,33,NA,6,NA,6,NA,5,NA,NA,NA,NA,NA,152316,2362,"1","SN_JQN_SF_EVOLUTION_CK",3342,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",18,NA,12,NA,NA,NA,13,"Yes",5203,"Polygon",152316.1295,"SEKI",2362.359379,349547.572,4112744.857,15.2315,2362.359379,152315.3958,37.14899771,-118.6941755,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,23.964743112,3.21746455397373,3,33,NA,6,NA,6,NA,5,NA,NA,NA,NA,NA,152316,2362,"1","SN_JQN_SF_EVOLUTION_CK",3342,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",18,NA,12,NA,NA,NA,13,"Yes",5203,"Polygon",152316.1295,"SEKI",2362.359379,349547.572,4112744.857,15.2315,2362.359379,152315.3958,37.14899771,-118.6941755,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,23.964743112,3.21746455397373
10072,"7/27/1997",9,24,1,5,NA,6,NA,NA,NA,NA,NA,NA,NA,17112,553,"1","SN_JQN_SF_EVOLUTION_CK",3456,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,10,NA,NA,NA,9,"No",5183,"Polygon",17112.11621,"SEKI",553.388583,350336.8976,4113755.842,1.7112,553.388583,17112.02321,37.15823368,-118.6854931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,24,1,5,NA,6,NA,NA,NA,NA,NA,NA,NA,17112,553,"1","SN_JQN_SF_EVOLUTION_CK",3456,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,10,NA,NA,NA,9,"No",5183,"Polygon",17112.11621,"SEKI",553.388583,350336.8976,4113755.842,1.7112,553.388583,17112.02321,37.15823368,-118.6854931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10075,"7/27/1997",26,14,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6331,360,"1","SN_JQN_SF_EVOLUTION_CK",3469,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,14,NA,NA,NA,3.5,"No",5231,"Polygon",6331.460986,"SEKI",359.536233,350524.1487,4112337.08,0.633143,359.536233,6331.429846,37.14548018,-118.6831017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,14,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6331,360,"1","SN_JQN_SF_EVOLUTION_CK",3469,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,14,NA,NA,NA,3.5,"No",5231,"Polygon",6331.460986,"SEKI",359.536233,350524.1487,4112337.08,0.633143,359.536233,6331.429846,37.14548018,-118.6831017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10076,"7/27/1997",2,56,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12899,654,"1","SN_JQN_SF_EVOLUTION_CK",3469,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,13,NA,NA,NA,9.5,"No",5235,"Polygon",12899.20695,"SEKI",653.976055,350776.4953,4112297.332,1.28991,653.976055,12899.14109,37.14516234,-118.6802534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,56,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12899,654,"1","SN_JQN_SF_EVOLUTION_CK",3469,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,13,NA,NA,NA,9.5,"No",5235,"Polygon",12899.20695,"SEKI",653.976055,350776.4953,4112297.332,1.28991,653.976055,12899.14109,37.14516234,-118.6802534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10077,"7/27/1997",NA,28,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,47759,1041,"1","SN_JQN_SF_EVOLUTION_CK",3474,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,9,NA,NA,NA,6.5,"No",5243,"Polygon",47758.68908,"SEKI",1041.188071,350906.7007,4112088.307,4.77584,1041.188071,47758.44058,37.14329973,-118.6787462,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,530.920766529,6.27649454315385,NA,28,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,47759,1041,"1","SN_JQN_SF_EVOLUTION_CK",3474,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,9,NA,NA,NA,6.5,"No",5243,"Polygon",47758.68908,"SEKI",1041.188071,350906.7007,4112088.307,4.77584,1041.188071,47758.44058,37.14329973,-118.6787462,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,530.920766529,6.27649454315385
10081,"9/8/1997",19,32,11,6,NA,4,NA,NA,NA,NA,NA,NA,NA,123149,1947,"1","KINGS_MF",3483,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",10,"13:00:00-07",14,"13:00:00-07",NA,NA,22,"No",5289,"Polygon",123148.5571,"SEKI",1947.221313,353905.1992,4110554.019,12.3148,1947.221313,123147.8057,37.12994835,-118.6446975,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2377.338240878,7.77415730467924,19,32,11,6,NA,4,NA,NA,NA,NA,NA,NA,NA,123149,1947,"1","KINGS_MF",3483,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",10,"13:00:00-07",14,"13:00:00-07",NA,NA,22,"No",5289,"Polygon",123148.5571,"SEKI",1947.221313,353905.1992,4110554.019,12.3148,1947.221313,123147.8057,37.12994835,-118.6446975,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2377.338240878,7.77415730467924
10082,"7/14/1997",24,27,20,14,NA,5,NA,NA,NA,NA,NA,NA,NA,263180,4619,"1","SN_JQN_SF_NORTH_GODDARD_CK",3369,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,12,NA,NA,NA,30,"Yes",5290,"Polygon",263179.7637,"SEKI",4619.318396,346165.4708,4110605.54,26.3179,4619.318396,263178.827,37.12917186,-118.7318046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,27,20,14,NA,5,NA,NA,NA,NA,NA,NA,NA,263180,4619,"1","SN_JQN_SF_NORTH_GODDARD_CK",3369,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,12,NA,NA,NA,30,"Yes",5290,"Polygon",263179.7637,"SEKI",4619.318396,346165.4708,4110605.54,26.3179,4619.318396,263178.827,37.12917186,-118.7318046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10083,"7/15/1997",15,48,9,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,438534,4728,"1","SN_JQN_SF_NORTH_GODDARD_CK",3370,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,7,NA,NA,NA,23.5,"Yes",5293,"Polygon",438534.3004,"SEKI",4728.125297,347184.7493,4110513.052,43.8533,4728.125297,438532.6125,37.12850558,-118.7203158,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,1583.936913042,7.36829988302208,15,48,9,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,438534,4728,"1","SN_JQN_SF_NORTH_GODDARD_CK",3370,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,7,NA,NA,NA,23.5,"Yes",5293,"Polygon",438534.3004,"SEKI",4728.125297,347184.7493,4110513.052,43.8533,4728.125297,438532.6125,37.12850558,-118.7203158,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,1583.936913042,7.36829988302208
10084,"7/16/1997",NA,25,22,2,1,1,NA,NA,NA,NA,NA,NA,NA,7092,370,"1","SN_JQN_SF_NORTH_GODDARD_CK",3408,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,NA,9,NA,NA,NA,9,"No",5328,"Polygon",7092.160406,"SEKI",370.496325,346416.1871,4110217.466,0.709213,370.496325,7092.130963,37.12571646,-118.7289037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,2,1,1,NA,NA,NA,NA,NA,NA,NA,7092,370,"1","SN_JQN_SF_NORTH_GODDARD_CK",3408,"MT_DARWIN","FRESNO","KINGS_CANYON","KINGS_CANYON","1",14,NA,9,NA,NA,NA,9,"No",5328,"Polygon",7092.160406,"SEKI",370.496325,346416.1871,4110217.466,0.709213,370.496325,7092.130963,37.12571646,-118.7289037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10085,"7/16/1997",1,33,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,64559,1247,"1","SN_JQN_SF_NORTH_GODDARD_CK",3408,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,9,NA,NA,NA,16.2,"No",5326,"Polygon",64558.52022,"SEKI",1247.417026,346622.2199,4110119.37,6.45583,1247.417026,64558.2802,37.1248664,-118.7265653,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3054.551206104,8.02471528286056,1,33,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,64559,1247,"1","SN_JQN_SF_NORTH_GODDARD_CK",3408,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",15,NA,9,NA,NA,NA,16.2,"No",5326,"Polygon",64558.52022,"SEKI",1247.417026,346622.2199,4110119.37,6.45583,1247.417026,64558.2802,37.1248664,-118.7265653,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3054.551206104,8.02471528286056
10088,"7/17/1997",NA,20,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,71267,1250,"1","SN_JQN_SF_NORTH_GODDARD_CK",3413,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",11.5,NA,8,NA,NA,NA,7,"No",5343,"Polygon",71266.90732,"SEKI",1249.968164,347965.4926,4109820.183,7.12666,1249.968164,71266.63003,37.12238989,-118.7113896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,71267,1250,"1","SN_JQN_SF_NORTH_GODDARD_CK",3413,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",11.5,NA,8,NA,NA,NA,7,"No",5343,"Polygon",71266.90732,"SEKI",1249.968164,347965.4926,4109820.183,7.12666,1249.968164,71266.63003,37.12238989,-118.7113896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10090,"7/30/1997",5,54,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,716908,6596,"1","SN_JQN_SF_EVOLUTION_CK",3483,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",8,NA,6,NA,NA,NA,30,"No",5310,"Polygon",716907.5282,"SEKI",6910.062732,349646.6002,4109656.812,71.9398,6910.062732,719398.4124,37.1211895,-118.6924409,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5786.338417953,8.66342777886055,5,54,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,716908,6596,"1","SN_JQN_SF_EVOLUTION_CK",3483,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",8,NA,6,NA,NA,NA,30,"No",5310,"Polygon",716907.5282,"SEKI",6910.062732,349646.6002,4109656.812,71.9398,6910.062732,719398.4124,37.1211895,-118.6924409,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5786.338417953,8.66342777886055
10095,"9/5/1997",1,10,23,6,NA,1,NA,NA,NA,NA,NA,NA,NA,11681,420,"1","KINGS_MF",3444,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",10,NA,10,NA,NA,NA,8.1,"No",5348,"Polygon",11681.11472,"SEKI",419.556092,353025.4838,4109663.54,1.1681,419.556092,11681.04589,37.12178691,-118.6544227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,23,6,NA,1,NA,NA,NA,NA,NA,NA,NA,11681,420,"1","KINGS_MF",3444,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",10,NA,10,NA,NA,NA,8.1,"No",5348,"Polygon",11681.11472,"SEKI",419.556092,353025.4838,4109663.54,1.1681,419.556092,11681.04589,37.12178691,-118.6544227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10100,"9/5/1997",NA,30,14,4,1,2,NA,NA,NA,NA,NA,NA,NA,25974,657,"1","KINGS_MF",3298,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,15,NA,NA,NA,14.9,"No",5332,"Polygon",25973.78002,"SEKI",656.550209,354052.4307,4109863.155,2.59736,656.550209,25973.62811,37.12374628,-118.642906,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4559.473592666,8.42518175515635,NA,30,14,4,1,2,NA,NA,NA,NA,NA,NA,NA,25974,657,"1","KINGS_MF",3298,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,NA,15,NA,NA,NA,14.9,"No",5332,"Polygon",25973.78002,"SEKI",656.550209,354052.4307,4109863.155,2.59736,656.550209,25973.62811,37.12374628,-118.642906,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4559.473592666,8.42518175515635
10102,"9/4/1997",20,16,13,2,NA,13,NA,4,NA,NA,NA,NA,NA,15183,579,"1","KINGS_MF",3213,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",16,NA,15,NA,NA,NA,5.7,"Yes",8770,"Polygon",13887.33767,"SEKI",725.099907,353879.9622,4109011.067,1.38873,725.099907,13887.253,37.11604161,-118.6446806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,16,13,2,NA,13,NA,4,NA,NA,NA,NA,NA,15183,579,"1","KINGS_MF",3213,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",16,NA,15,NA,NA,NA,5.7,"Yes",8770,"Polygon",13887.33767,"SEKI",725.099907,353879.9622,4109011.067,1.38873,725.099907,13887.253,37.11604161,-118.6446806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10103,"8/16/1997",11,6,4,8,9,9,NA,NA,NA,NA,NA,NA,NA,15791,549,"1","KINGS_MF",3152,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,"15:30:00-07",10,"15:30:00-07",NA,NA,10.5,"Yes",5398,"Polygon",15791.29613,"SEKI",549.354884,354387.4081,4108705.084,1.57912,549.354884,15791.19563,37.11336362,-118.6389117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,4,8,9,9,NA,NA,NA,NA,NA,NA,NA,15791,549,"1","KINGS_MF",3152,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",17,"15:30:00-07",10,"15:30:00-07",NA,NA,10.5,"Yes",5398,"Polygon",15791.29613,"SEKI",549.354884,354387.4081,4108705.084,1.57912,549.354884,15791.19563,37.11336362,-118.6389117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10109,"7/12/1997",1,11,23,13,NA,7,NA,NA,NA,NA,NA,NA,NA,13141,449,"1","SN_JQN_SF",3493,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,"09:45:00-07",9,"09:45:00-07",NA,NA,5.75,"No",5415,"Polygon",13141.15843,"SEKI",448.869875,345620.0237,4108700.292,1.31411,448.869875,13141.11304,37.11191556,-118.7375499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,23,13,NA,7,NA,NA,NA,NA,NA,NA,NA,13141,449,"1","SN_JQN_SF",3493,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",12,"09:45:00-07",9,"09:45:00-07",NA,NA,5.75,"No",5415,"Polygon",13141.15843,"SEKI",448.869875,345620.0237,4108700.292,1.31411,448.869875,13141.11304,37.11191556,-118.7375499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10110,"7/12/1997",NA,31,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6126,428,"1","SN_JQN_SF",3493,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,12,NA,NA,NA,3.3,"No",5425,"Polygon",6125.771269,"SEKI",428.147386,345725.2633,4108564.816,0.612575,428.147386,6125.754859,37.11071225,-118.7363381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6126,428,"1","SN_JQN_SF",3493,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",13,NA,12,NA,NA,NA,3.3,"No",5425,"Polygon",6125.771269,"SEKI",428.147386,345725.2633,4108564.816,0.612575,428.147386,6125.754859,37.11071225,-118.7363381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10112,"7/12/1997",1,11,29,23,NA,1,NA,NA,NA,NA,NA,NA,NA,21936,919,"1","SN_JQN_SF",3493,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",9,NA,10,NA,NA,NA,4,"No",5428,"Polygon",21936.17502,"SEKI",918.688868,345762.6023,4108357.378,2.19361,918.688868,21936.10371,37.10884936,-118.7358753,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,978.42938787,6.88697014481151,1,11,29,23,NA,1,NA,NA,NA,NA,NA,NA,NA,21936,919,"1","SN_JQN_SF",3493,"MT_GODDARD","FRESNO","KINGS_CANYON","KINGS_CANYON","1",9,NA,10,NA,NA,NA,4,"No",5428,"Polygon",21936.17502,"SEKI",918.688868,345762.6023,4108357.378,2.19361,918.688868,21936.10371,37.10884936,-118.7358753,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,978.42938787,6.88697014481151
